seID,SrcIp,DstIp,SrcPort,DstPort,ulVolume,dlVolume,totalVolume,ulPacket,dlPacket,totalPacket,timestamp
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:04
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:04
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:07
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:07
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:07
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:07
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:10
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:10
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:10
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:10
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:13
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:13
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:13
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:13
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:16
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:16
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:16
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:16
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:19
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:19
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:19
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:19
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:22
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:22
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:22
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:22
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:25
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:25
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:25
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:25
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:28
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:28
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:28
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:28
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:31
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:31
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:31
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:31
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:34
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:34
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:34
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:34
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:37
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:37
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:37
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:37
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:40
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:40
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:40
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:40
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:43
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:43
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:43
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:43
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:46
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:46
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:46
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:46
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:49
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:49
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:49
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:49
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:52
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:52
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:52
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:52
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:55
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:55
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:55
1110,170524675,134744072,0,0,232284090,232284090,232284090,6190,6130,12320,2025-01-19 01:46:55
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:46:58
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:46:58
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:46:58
1110,170524675,134744072,0,0,237551217,237551217,237551217,6331,6269,12600,2025-01-19 01:46:58
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:01
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:01
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:01
1110,170524675,134744072,0,0,246228714,246228714,246228714,6559,6498,13057,2025-01-19 01:47:01
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:04
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:04
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:04
1110,170524675,134744072,0,0,254906211,254906211,254906211,6801,6727,13528,2025-01-19 01:47:04
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:07
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:07
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:07
1110,170524675,134744072,0,0,263962638,263962638,263962638,7060,6966,14026,2025-01-19 01:47:07
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:10
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:10
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:10
1110,170524675,134744072,0,0,274117962,274117962,274117962,7320,7234,14554,2025-01-19 01:47:10
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:13
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:13
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:13
1110,170524675,134744072,0,0,282984924,282984924,282984924,7574,7468,15042,2025-01-19 01:47:13
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:16
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:16
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:16
1110,170524675,134744072,0,0,291738207,291738207,291738207,7832,7699,15531,2025-01-19 01:47:16
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:19
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:19
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:19
1110,170524675,134744072,0,0,301400922,301400922,301400922,8090,7954,16044,2025-01-19 01:47:19
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:22
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:22
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:22
1110,170524675,134744072,0,0,310722600,310722600,310722600,8352,8200,16552,2025-01-19 01:47:22
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:25
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:25
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:25
1110,170524675,134744072,0,0,317694912,317694912,317694912,8524,8384,16908,2025-01-19 01:47:25
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:28
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:28
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:28
1110,170524675,134744072,0,0,327092376,327092376,327092376,8778,8632,17410,2025-01-19 01:47:28
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:31
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:31
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:31
1110,170524675,134744072,0,0,336755091,336755091,336755091,9033,8887,17920,2025-01-19 01:47:31
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:34
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:34
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:34
1110,170524675,134744072,0,0,347478810,347478810,347478810,9294,9170,18464,2025-01-19 01:47:34
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:37
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:37
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:37
1110,170524675,134744072,0,0,355625805,355625805,355625805,9545,9385,18930,2025-01-19 01:47:37
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:40
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:40
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:40
1110,170524675,134744072,0,0,366387417,366387417,366387417,9804,9669,19473,2025-01-19 01:47:40
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:43
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:43
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:43
1110,170524675,134744072,0,0,375292272,375292272,375292272,10064,9904,19968,2025-01-19 01:47:43
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:46
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:46
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:46
1110,170524675,134744072,0,0,384954987,384954987,384954987,10318,10159,20477,2025-01-19 01:47:46
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:49
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:49
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:49
1110,170524675,134744072,0,0,394920846,394920846,394920846,10578,10422,21000,2025-01-19 01:47:49
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:52
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:52
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:52
1110,170524675,134744072,0,0,404090952,404090952,404090952,10833,10664,21497,2025-01-19 01:47:52
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:55
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:55
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:55
1110,170524675,134744072,0,0,410305404,410305404,410305404,11006,10828,21834,2025-01-19 01:47:55
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:47:58
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:47:58
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:47:58
1110,170524675,134744072,0,0,420725979,420725979,420725979,11264,11103,22367,2025-01-19 01:47:58
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:01
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:01
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:01
1110,170524675,134744072,0,0,429744513,429744513,429744513,11520,11341,22861,2025-01-19 01:48:01
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:04
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:04
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:04
1110,170524675,134744072,0,0,439558800,439558800,439558800,11781,11600,23381,2025-01-19 01:48:04
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:07
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:07
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:07
1110,170524675,134744072,0,0,449145729,449145729,449145729,12038,11853,23891,2025-01-19 01:48:07
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:10
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:10
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:10
1110,170524675,134744072,0,0,459604197,459604197,459604197,12298,12129,24427,2025-01-19 01:48:10
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:13
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:13
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:13
1110,170524675,134744072,0,0,468584838,468584838,468584838,12553,12366,24919,2025-01-19 01:48:13
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:16
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:16
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:16
1110,170524675,134744072,0,0,478550697,478550697,478550697,12814,12629,25443,2025-01-19 01:48:16
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:19
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:19
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:19
1110,170524675,134744072,0,0,488781807,488781807,488781807,13070,12899,25969,2025-01-19 01:48:19
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:22
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:22
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:22
1110,170524675,134744072,0,0,494465757,494465757,494465757,13241,13049,26290,2025-01-19 01:48:22
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:25
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:25
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:25
1110,170524675,134744072,0,0,503635863,503635863,503635863,13499,13291,26790,2025-01-19 01:48:25
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:28
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:28
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:28
1110,170524675,134744072,0,0,514170117,514170117,514170117,13758,13569,27327,2025-01-19 01:48:28
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:31
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:31
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:31
1110,170524675,134744072,0,0,523719153,523719153,523719153,14019,13821,27840,2025-01-19 01:48:31
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:34
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:34
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:34
1110,170524675,134744072,0,0,533192403,533192403,533192403,14270,14071,28341,2025-01-19 01:48:34
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:37
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:37
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:37
1110,170524675,134744072,0,0,543006690,543006690,543006690,14530,14330,28860,2025-01-19 01:48:37
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:40
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:40
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:40
1110,170524675,134744072,0,0,554298804,554298804,554298804,14790,14628,29418,2025-01-19 01:48:40
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:43
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:43
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:43
1110,170524675,134744072,0,0,562066869,562066869,562066869,15039,14833,29872,2025-01-19 01:48:43
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:46
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:46
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:46
1110,170524675,134744072,0,0,571881156,571881156,571881156,15292,15092,30384,2025-01-19 01:48:46
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:49
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:49
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:49
1110,170524675,134744072,0,0,581127048,581127048,581127048,15542,15336,30878,2025-01-19 01:48:49
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:52
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:52
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:52
1110,170524675,134744072,0,0,587682537,587682537,587682537,15722,15509,31231,2025-01-19 01:48:52
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:55
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:55
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:55
1110,170524675,134744072,0,0,597837861,597837861,597837861,15976,15777,31753,2025-01-19 01:48:55
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:48:58
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:48:58
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:48:58
1110,170524675,134744072,0,0,607235325,607235325,607235325,16237,16025,32262,2025-01-19 01:48:58
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:01
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:01
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:01
1110,170524675,134744072,0,0,618906369,618906369,618906369,16492,16333,32825,2025-01-19 01:49:01
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:04
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:04
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:04
1110,170524675,134744072,0,0,626522862,626522862,626522862,16743,16534,33277,2025-01-19 01:49:04
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:07
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:07
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:07
1110,170524675,134744072,0,0,636299256,636299256,636299256,17000,16792,33792,2025-01-19 01:49:07
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:10
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:10
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:10
1110,170524675,134744072,0,0,646340901,646340901,646340901,17251,17057,34308,2025-01-19 01:49:10
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:13
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:13
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:13
1110,170524675,134744072,0,0,654563682,654563682,654563682,17502,17274,34776,2025-01-19 01:49:13
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:16
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:16
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:16
1110,170524675,134744072,0,0,664832685,664832685,664832685,17763,17545,35308,2025-01-19 01:49:16
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:19
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:19
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:19
1110,170524675,134744072,0,0,671122923,671122923,671122923,17938,17711,35649,2025-01-19 01:49:19
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:22
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:22
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:22
1110,170524675,134744072,0,0,682680288,682680288,682680288,18192,18016,36208,2025-01-19 01:49:22
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:25
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:25
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:25
1110,170524675,134744072,0,0,690334674,690334674,690334674,18450,18218,36668,2025-01-19 01:49:25
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:28
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:28
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:28
1110,170524675,134744072,0,0,700224747,700224747,700224747,18711,18479,37190,2025-01-19 01:49:28
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:31
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:31
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:31
1110,170524675,134744072,0,0,709849569,709849569,709849569,18959,18733,37692,2025-01-19 01:49:31
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:34
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:34
1110,170524675,2170660929,60721,5201,83200,83200,83200,6,7,13,2025-01-19 01:49:34
1110,170524675,134744072,0,0,718754424,718754424,718754424,19142,18968,38110,2025-01-19 01:49:34
1110,170524675,2170660929,36521,5201,290561,290561,290561,23,20,43,2025-01-19 01:49:37
1110,170524675,2170660929,52231,5201,5179503672,5179503672,5179503672,60868,119002,179870,2025-01-19 01:49:37
